epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,1011.68,0.78955,3.00976,0.33773,0.44824,0.92405,0.94411,0.96667,0.97545,0.81399,0.9352,0.75,0.75859,0.50317,0.72257,3.42626,0.31805,0.41793,1.02364,0.000259269,0.000259269,0.000259269
98,1020.38,0.74713,2.72759,0.33968,0.31801,0.86624,0.99386,0.98333,0.99345,0.8228,0.901,0.76667,0.76457,0.5064,0.80231,3.50277,0.3122,0.42209,1.16846,0.000258844,0.000258844,0.000258844
99,1028.17,0.78895,2.73061,0.33175,0.34009,0.8319,0.96108,0.96667,0.98819,0.81157,0.86431,0.78333,0.7729,0.51604,0.79127,3.41168,0.31114,0.44648,1.11528,0.00025842,0.00025842,0.00025842
100,1040.88,0.80513,2.70522,0.31687,0.33018,0.89394,0.9165,0.91472,0.96784,0.79408,0.82428,0.8,0.79001,0.49221,0.79927,3.36684,0.3083,0.44282,1.12843,0.000257996,0.000257996,0.000257996
101,1048.72,0.72402,2.61598,0.32015,0.31932,0.90209,0.93124,0.91667,0.96923,0.80014,0.83927,0.78333,0.77722,0.47939,0.79974,3.46246,0.30949,0.44009,1.14762,0.000257571,0.000257571,0.000257571
102,1058.68,0.70375,2.60905,0.31785,0.31919,0.94404,0.87328,0.96667,0.9694,0.80827,0.96127,0.73333,0.75967,0.51794,0.74223,3.48783,0.31422,0.42726,1.04311,0.000257147,0.000257147,0.000257147
103,1071.29,0.70104,2.65171,0.3159,0.32104,0.90138,0.93597,0.97454,0.98609,0.82691,0.92416,0.78333,0.80416,0.5213,0.72763,3.36703,0.31123,0.43034,1.09114,0.000256723,0.000256723,0.000256723
104,1077.19,0.78644,2.66593,0.31429,0.33525,0.87335,0.95533,0.9,0.97258,0.80759,0.92518,0.75,0.75814,0.48968,0.79183,3.5381,0.3126,0.44966,1.16133,0.000256299,0.000256299,0.000256299
105,1088.38,0.78765,2.55029,0.33394,0.32633,0.87018,0.99103,0.91667,0.98605,0.82534,0.93285,0.78333,0.78753,0.51192,0.75117,3.45514,0.31801,0.42476,1.09392,0.000255874,0.000255874,0.000255874
106,1101.17,0.80636,2.4763,0.3457,0.32974,0.85798,0.97317,0.93333,0.98806,0.82309,0.92401,0.75,0.76867,0.49274,0.77175,3.45369,0.31709,0.42554,1.11111,0.00025545,0.00025545,0.00025545
107,1108.85,0.75973,2.49394,0.33056,0.32048,0.92134,0.94585,0.96667,0.98789,0.80178,0.95965,0.79276,0.79337,0.52331,0.81135,3.42588,0.30952,0.42017,1.20693,0.000255026,0.000255026,0.000255026
108,1116.48,0.86601,2.9754,0.30396,0.38036,1.15902,0.94247,0.96667,0.98752,0.82932,0.95928,0.78533,0.79418,0.52999,0.74668,3.29554,0.30912,0.40992,1.08623,0.000254601,0.000254601,0.000254601
109,1131.57,0.82014,3.12574,0.37346,0.3347,1.00835,0.97942,0.95,0.98959,0.80916,0.91198,0.76667,0.75749,0.491,0.75695,3.43959,0.31116,0.40768,1.07561,0.000254177,0.000254177,0.000254177
110,1140.22,0.83224,2.54094,0.31995,0.33011,0.83542,0.98466,0.93333,0.99033,0.80859,0.9573,0.7473,0.76246,0.5066,0.74097,3.31788,0.3068,0.39045,1.11868,0.000253753,0.000253753,0.000253753
111,1145.47,0.72681,2.59869,0.31001,0.31755,0.84402,0.95027,0.95546,0.98902,0.82418,0.9078,0.76667,0.7608,0.51853,0.72186,3.36475,0.30491,0.39122,1.03859,0.000253329,0.000253329,0.000253329
112,1159.48,0.68452,2.50781,0.31064,0.30467,0.88668,0.95106,0.97165,0.99051,0.81493,0.89759,0.76667,0.7608,0.50541,0.74993,3.45582,0.30118,0.37683,1.08024,0.000252904,0.000252904,0.000252904
113,1170.03,0.71187,2.49278,0.30634,0.31305,0.87482,0.94415,0.93333,0.97225,0.81891,0.91978,0.76667,0.76243,0.51186,0.7259,3.42897,0.3022,0.40424,1.07029,0.00025248,0.00025248,0.00025248
114,1175.52,0.76978,3.0176,0.32712,0.34892,0.93407,0.95002,0.95036,0.98852,0.82789,0.9514,0.78333,0.79076,0.52408,0.74315,3.3648,0.30088,0.41603,1.08896,0.000252056,0.000252056,0.000252056
115,1187.08,0.66346,2.45802,0.2974,0.30007,0.85932,0.89241,1,0.98824,0.82919,0.93969,0.77907,0.8073,0.49272,0.72932,3.42174,0.29551,0.40361,1.09372,0.000251631,0.000251631,0.000251631
116,1193.7,0.69385,2.41177,0.30372,0.30587,0.85305,0.96704,0.91667,0.98865,0.83695,0.93716,0.78333,0.78396,0.47783,0.71345,3.49701,0.29709,0.38731,1.11341,0.000251207,0.000251207,0.000251207
